tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
401545,13.83,46.49,91059.25,961.00,89.00,-0.03,0.12,-9.81,0.03,-0.03,0.01,35.96,19.46,-16.36,77
402066,13.83,46.49,91059.42,961.00,89.00,-0.03,0.12,-9.81,0.03,-0.03,0.01,35.96,19.46,-16.36,77
402589,13.83,46.51,91057.24,1004.00,90.00,-0.04,0.11,-9.89,0.06,-0.09,0.01,36.85,19.28,-16.87,77
403109,13.83,46.51,91059.77,956.00,90.00,-0.04,0.13,-9.84,0.03,-0.03,0.01,36.14,20.34,-17.56,77
403632,13.83,46.51,91058.41,956.00,89.00,-0.06,0.13,-9.78,0.06,-0.03,0.04,37.20,20.34,-16.87,77
404158,13.83,46.51,91060.08,956.00,89.00,-0.01,0.14,-9.89,-0.03,-0.03,-0.02,35.79,20.70,-16.53,77
404681,13.83,46.28,91058.63,956.00,89.00,-0.08,0.12,-9.80,0.06,-0.03,-0.02,36.14,21.76,-16.87,77
405203,13.83,46.28,91059.09,956.00,89.00,-0.05,0.13,-9.86,0.03,-0.03,0.01,36.14,21.40,-16.19,77
405725,13.83,46.28,91057.85,933.00,89.00,-0.04,0.11,-9.85,-0.00,0.00,0.07,35.79,19.63,-16.87,77
406247,13.83,46.28,91059.39,933.00,89.00,-0.01,0.13,-9.90,0.06,-0.03,0.01,36.14,20.70,-17.21,77
406774,13.83,46.28,91059.53,933.00,89.00,-0.09,0.11,-9.84,0.03,-0.03,0.07,36.14,20.34,-17.21,77
407298,13.82,45.95,91058.57,967.00,89.00,-0.03,0.13,-9.83,0.06,0.03,-0.05,36.49,20.70,-18.24,77
407818,13.82,45.95,91058.73,981.00,89.00,-0.04,0.12,-9.86,0.06,0.03,-0.02,36.49,21.05,-18.24,77
408342,13.82,45.95,91058.18,981.00,89.00,-0.04,0.11,-9.85,0.06,-0.06,0.04,36.14,19.63,-16.19,77
408864,13.82,45.95,91058.52,981.00,89.00,-0.03,0.14,-9.85,-0.00,-0.09,-0.05,35.79,20.34,-16.53,77
409393,13.81,45.75,91056.08,956.00,90.00,-0.04,0.11,-9.81,0.06,0.00,-0.02,35.79,19.99,-15.85,77
409915,13.81,45.75,91060.25,956.00,89.00,-0.07,0.13,-9.88,-0.00,0.00,0.04,36.32,20.52,-15.00,77
410438,13.81,45.75,91059.19,923.00,89.00,-0.05,0.11,-9.84,0.06,-0.06,-0.02,36.67,20.87,-17.38,77
410960,13.81,45.75,91060.47,923.00,90.00,-0.06,0.10,-9.87,0.03,-0.03,-0.02,37.55,19.99,-17.21,77
411483,13.81,45.75,91059.09,923.00,89.00,-0.03,0.14,-9.86,-0.00,-0.03,-0.02,36.67,20.52,-16.70,77
412012,13.81,45.72,91058.61,981.00,89.00,-0.06,0.14,-9.84,0.03,-0.03,0.01,36.14,21.05,-16.19,77
412535,13.81,45.72,91059.13,981.00,89.00,-0.02,0.12,-9.86,-0.00,0.00,-0.02,35.44,20.34,-17.90,77
413059,13.81,45.72,91058.25,981.00,90.00,-0.02,0.13,-9.84,0.03,-0.06,-0.02,35.61,21.58,-17.04,77
413581,13.81,45.72,91059.08,981.00,89.00,-0.05,0.13,-9.84,0.06,-0.09,0.07,36.85,22.11,-16.19,77
414101,13.81,45.65,91059.53,945.00,89.00,-0.07,0.13,-9.85,-0.00,-0.06,-0.02,33.85,20.16,-16.70,77
414628,13.81,45.65,91058.63,945.00,89.00,-0.06,0.11,-9.85,0.09,-0.09,-0.02,36.14,20.34,-17.56,77
415152,13.81,45.65,91059.58,933.00,89.00,-0.05,0.14,-9.85,-0.00,-0.03,0.04,36.14,20.34,-16.87,77
415675,13.81,45.65,91059.23,933.00,89.00,-0.04,0.08,-9.88,0.06,-0.06,-0.02,36.49,19.63,-16.19,77
416198,13.81,45.65,91061.55,933.00,89.00,-0.04,0.12,-9.84,-0.00,-0.03,0.04,35.96,20.52,-17.04,77
416721,13.81,45.35,91058.39,992.00,89.00,-0.07,0.15,-9.89,-0.00,0.00,-0.02,35.79,19.99,-17.21,77
417243,13.81,45.35,91057.41,992.00,89.00,-0.05,0.14,-9.85,-0.00,0.00,0.04,35.96,20.52,-17.73,77
417788,13.81,45.35,91059.58,967.00,89.00,-0.07,0.11,-9.87,0.09,0.03,0.01,36.67,20.52,-17.04,77
418315,13.81,45.35,91057.56,967.00,89.00,-0.06,0.10,-9.82,0.06,-0.03,-0.05,34.03,19.99,-16.53,77
418838,13.80,45.05,91059.81,967.00,89.00,-0.06,0.14,-9.81,0.12,0.00,0.01,35.44,18.93,-17.21,77
419360,13.80,45.05,91060.25,967.00,88.00,-0.08,0.11,-9.84,-0.03,0.00,0.01,36.67,18.75,-17.04,77
419882,13.80,45.05,91057.38,967.00,88.00,-0.05,0.10,-9.86,0.06,0.00,0.01,35.79,18.93,-19.26,77
420408,13.80,45.05,91060.86,967.00,89.00,-0.04,0.13,-9.86,-0.03,0.00,0.04,36.14,20.70,-16.87,77
420931,13.80,45.05,91061.34,967.00,89.00,-0.05,0.12,-9.88,0.06,-0.06,-0.02,37.20,20.34,-17.56,77
421451,13.80,44.95,91058.89,1032.00,88.00,-0.05,0.12,-9.84,-0.00,-0.03,0.01,35.26,20.52,-16.70,77
421974,13.80,44.95,91062.08,1032.00,89.00,-0.05,0.11,-9.85,-0.00,-0.12,0.04,37.37,19.81,-17.38,77
422494,13.80,44.95,91059.19,981.00,89.00,-0.06,0.11,-9.87,0.03,-0.06,0.10,36.67,20.16,-16.02,77
423020,13.80,44.95,91064.34,981.00,90.00,-0.06,0.10,-9.85,-0.03,0.00,-0.02,36.49,20.34,-16.87,77
423542,13.79,44.95,91060.02,967.00,88.00,-0.05,0.12,-9.89,-0.00,-0.09,0.01,35.96,20.16,-16.70,77
424065,13.79,44.95,91058.41,967.00,89.00,-0.03,0.15,-9.87,-0.00,-0.03,0.01,37.02,19.10,-16.70,77
424587,13.79,44.95,91060.87,956.00,88.00,-0.05,0.10,-9.86,0.03,0.00,-0.02,35.08,20.34,-16.87,77
425109,13.79,44.95,91060.37,956.00,88.00,-0.05,0.13,-9.84,0.06,-0.03,-0.02,35.79,20.70,-16.87,77
425631,13.79,44.95,91058.98,956.00,88.00,-0.04,0.10,-9.87,-0.00,-0.03,0.01,35.96,20.87,-18.07,77
426157,13.79,45.01,91060.86,945.00,88.00,-0.05,0.11,-9.86,0.06,0.00,0.01,34.38,20.34,-17.56,77
426680,13.79,45.01,91058.69,945.00,89.00,-0.06,0.15,-9.89,-0.00,-0.03,0.04,37.02,20.16,-17.38,77
427200,13.79,45.01,91059.31,933.00,88.00,-0.07,0.11,-9.85,-0.00,-0.06,-0.02,34.38,20.70,-16.19,77
427723,13.79,45.01,91060.30,933.00,88.00,-0.05,0.09,-9.85,-0.00,0.00,0.01,35.44,19.99,-16.53,77
428246,13.79,45.52,91058.23,945.00,88.00,-0.06,0.13,-9.88,0.03,0.00,0.04,35.79,19.99,-16.19,77
428773,13.79,45.52,91059.83,945.00,88.00,-0.06,0.13,-9.82,-0.00,-0.03,-0.02,36.67,20.87,-16.36,77
429297,13.79,45.52,91064.95,882.00,89.00,-0.06,0.12,-9.80,-0.00,-0.06,-0.02,37.02,20.52,-18.41,77
429820,13.79,45.52,91062.77,882.00,88.00,-0.06,0.13,-9.86,-0.00,-0.06,0.01,35.96,19.46,-16.70,77
430343,13.79,45.52,91061.76,882.00,88.00,-0.01,0.10,-9.85,0.09,-0.06,-0.02,35.61,21.23,-17.04,77
430865,13.79,44.85,91061.61,891.00,88.00,-0.05,0.09,-9.89,0.06,0.03,0.01,36.85,20.70,-18.24,77
431392,13.79,44.85,91062.10,891.00,88.00,-0.04,0.13,-9.84,0.03,-0.06,-0.02,35.79,19.63,-16.19,77
431913,13.79,44.85,91060.08,882.00,88.00,-0.07,0.13,-9.90,0.03,0.00,0.01,36.32,21.58,-16.36,77
432436,13.79,44.85,91060.56,882.00,88.00,-0.07,0.10,-9.78,0.03,-0.03,-0.02,35.61,20.87,-15.34,77
432956,13.80,44.01,91059.34,863.00,88.00,-0.05,0.11,-9.85,-0.03,-0.06,-0.02,35.61,21.58,-16.02,77
433479,13.80,44.01,91059.93,863.00,88.00,-0.06,0.10,-9.86,0.09,-0.03,0.01,35.61,20.52,-16.70,77
434005,13.80,44.01,91062.03,863.00,88.00,-0.04,0.12,-9.84,-0.03,-0.06,0.04,36.32,21.58,-17.38,77
434529,13.80,44.01,91059.89,863.00,88.00,-0.05,0.13,-9.88,0.03,-0.03,-0.02,34.73,20.34,-16.19,77
435051,13.80,44.01,91057.52,863.00,87.00,-0.08,0.12,-9.86,-0.00,0.03,-0.02,35.79,20.70,-16.19,77
435573,13.81,43.69,91057.73,863.00,88.00,-0.05,0.13,-9.83,-0.03,0.03,0.04,35.96,20.16,-17.04,77
436095,13.81,43.69,91059.63,863.00,87.00,-0.07,0.11,-9.86,-0.00,-0.03,0.01,37.20,21.05,-16.53,77
436618,13.81,43.69,91057.91,851.00,88.00,-0.05,0.12,-9.84,-0.00,0.00,0.01,36.14,20.70,-16.53,77
437145,13.81,43.69,91060.73,851.00,88.00,-0.08,0.10,-9.88,-0.00,-0.06,0.01,35.26,20.16,-16.70,77
437666,13.81,44.32,91058.88,840.00,87.00,-0.05,0.12,-9.82,0.06,-0.03,0.04,36.49,19.99,-16.87,77
438189,13.81,44.32,91059.15,840.00,86.00,-0.06,0.09,-9.83,-0.00,-0.03,-0.05,36.49,20.70,-17.56,77
438709,13.81,44.32,91062.77,851.00,87.00,-0.08,0.09,-9.88,-0.00,-0.06,-0.02,36.49,20.34,-17.21,77
439235,13.81,44.32,91062.09,851.00,88.00,-0.04,0.12,-9.85,-0.03,0.00,-0.05,35.96,19.81,-16.70,77
439779,13.81,44.32,91061.88,851.00,87.00,-0.04,0.10,-9.83,0.03,0.03,-0.02,35.79,20.70,-18.24,77
440306,13.82,45.11,91059.91,872.00,87.00,-0.06,0.13,-9.86,-0.00,0.03,-0.02,35.26,19.81,-18.07,77
440826,13.82,45.11,91059.91,872.00,87.00,-0.07,0.11,-9.85,-0.00,0.03,0.07,37.37,20.52,-16.70,77
441349,13.82,45.11,91061.84,851.00,87.00,-0.05,0.15,-9.86,0.06,-0.03,-0.02,37.20,20.70,-16.53,77
441869,13.82,45.11,91060.48,851.00,87.00,-0.06,0.14,-9.85,-0.03,-0.03,0.04,35.44,20.34,-16.87,77
442396,13.81,45.91,91059.01,840.00,87.00,-0.07,0.10,-9.83,0.03,-0.03,-0.05,35.79,20.34,-16.19,77
442919,13.81,45.91,91061.44,840.00,87.00,-0.06,0.09,-9.87,0.03,0.00,0.07,36.14,21.76,-16.19,77
443441,13.81,45.91,91060.48,840.00,87.00,-0.05,0.13,-9.82,-0.00,-0.03,-0.05,36.14,19.99,-16.19,77
443965,13.81,45.91,91061.65,840.00,87.00,-0.04,0.10,-9.86,-0.00,-0.06,0.01,35.79,20.34,-17.56,77
444487,13.81,45.91,91061.48,840.00,87.00,-0.07,0.12,-9.86,0.03,-0.03,0.01,36.32,19.46,-17.04,77
445013,13.82,46.11,91059.81,851.00,86.00,-0.03,0.12,-9.83,0.03,-0.03,-0.02,35.79,21.05,-17.21,77
445534,13.82,46.11,91059.97,851.00,86.00,-0.07,0.12,-9.86,0.09,-0.06,-0.08,35.26,20.87,-17.04,77
446057,13.82,46.11,91061.97,851.00,87.00,-0.05,0.11,-9.79,-0.00,-0.03,0.01,37.02,20.16,-17.38,76
446577,13.82,46.11,91059.28,851.00,87.00,-0.03,0.11,-9.87,0.06,-0.03,-0.02,37.20,21.40,-17.90,76
447101,13.83,45.98,91059.58,872.00,87.00,-0.04,0.11,-9.86,0.06,-0.03,0.01,36.14,20.70,-16.19,76
447621,13.83,45.98,91060.31,872.00,86.00,-0.05,0.09,-9.91,0.06,-0.03,0.04,36.67,20.87,-16.36,76
448147,13.83,45.98,91060.42,851.00,86.00,-0.05,0.12,-9.82,0.03,0.00,-0.02,36.32,19.81,-18.41,76
448669,13.83,45.98,91062.39,851.00,87.00,-0.04,0.14,-9.85,-0.03,0.00,-0.02,35.79,19.63,-17.21,76
449191,13.83,45.98,91061.42,851.00,86.00,-0.07,0.14,-9.85,0.03,0.00,-0.05,36.32,20.87,-17.04,76
449714,13.84,45.91,91062.92,840.00,86.00,-0.04,0.11,-9.85,0.09,0.00,-0.02,36.14,21.05,-16.87,76
450238,13.84,45.91,91061.25,840.00,86.00,-0.06,0.16,-9.84,-0.03,0.00,0.04,36.85,21.40,-17.21,76
450765,13.84,45.91,91063.03,902.00,86.00,-0.06,0.13,-9.82,0.09,-0.03,0.04,37.55,19.63,-17.21,76
451286,13.84,45.91,91064.55,902.00,86.00,-0.04,0.12,-9.82,0.06,-0.03,-0.02,37.02,20.52,-15.00,76
451809,13.84,45.71,91058.35,891.00,86.00,-0.07,0.11,-9.79,-0.03,0.03,-0.05,38.08,20.52,-16.70,76
452329,13.84,45.71,91061.31,891.00,86.00,-0.01,0.12,-9.83,0.03,-0.03,0.04,35.44,21.05,-17.21,76
452852,13.84,45.71,91060.20,840.00,86.00,-0.07,0.13,-9.83,-0.00,-0.06,-0.02,35.61,19.81,-16.36,76
453378,13.84,45.71,91060.52,840.00,86.00,-0.07,0.12,-9.84,-0.00,-0.03,0.01,37.02,20.16,-16.36,76
453900,13.84,45.71,91059.47,840.00,86.00,-0.05,0.13,-9.85,0.03,-0.03,0.04,35.79,19.63,-15.85,76
454422,13.85,45.27,91059.76,840.00,86.00,-0.06,0.10,-9.86,0.06,-0.03,-0.02,35.26,19.81,-17.73,76
454943,13.85,45.27,91063.38,840.00,86.00,-0.05,0.09,-9.86,0.06,-0.03,-0.02,35.79,19.99,-18.24,76
455467,13.85,45.27,91060.20,813.00,85.00,-0.05,0.12,-9.88,0.03,0.03,-0.05,36.67,19.81,-16.36,76
455993,13.85,45.27,91060.53,813.00,86.00,-0.05,0.12,-9.83,-0.00,-0.06,0.01,36.67,20.52,-15.68,76
456516,13.85,44.47,91058.69,813.00,86.00,-0.05,0.10,-9.82,0.06,-0.03,0.01,35.26,21.23,-16.36,76
457036,13.85,44.47,91058.78,813.00,85.00,-0.03,0.11,-9.83,0.03,0.03,-0.02,37.20,21.05,-17.21,76
457560,13.85,44.47,91060.70,813.00,86.00,-0.03,0.15,-9.83,-0.00,0.06,0.10,36.49,19.63,-17.90,76
458081,13.85,44.47,91062.20,813.00,85.00,-0.07,0.13,-9.87,-0.03,0.00,0.01,35.61,21.58,-16.36,76
458604,13.85,44.47,91064.18,813.00,85.00,-0.05,0.12,-9.88,-0.00,-0.03,-0.05,35.79,21.05,-17.21,76
459130,13.84,44.17,91060.98,813.00,85.00,-0.06,0.12,-9.84,-0.03,0.00,-0.05,37.37,20.87,-16.70,76
459652,13.84,44.17,91060.71,813.00,85.00,-0.04,0.14,-9.84,0.09,-0.03,0.01,36.67,20.16,-16.70,76
460175,13.84,44.17,91059.48,840.00,85.00,-0.04,0.11,-9.84,-0.00,-0.06,0.01,36.32,20.16,-17.38,76
460697,13.84,44.17,91061.64,840.00,85.00,-0.06,0.12,-9.85,-0.03,-0.09,0.01,37.02,19.81,-17.73,76
461219,13.85,45.24,91059.47,806.00,85.00,-0.08,0.10,-9.81,-0.06,-0.06,-0.05,35.08,20.34,-16.19,76
461763,13.85,45.24,91059.63,806.00,85.00,-0.07,0.13,-9.85,0.06,-0.06,0.07,36.14,20.70,-17.21,76
462289,13.85,45.24,91058.75,806.00,84.00,-0.07,0.13,-9.85,-0.03,-0.03,0.04,35.44,19.63,-17.56,76
462811,13.85,45.24,91062.76,806.00,85.00,-0.04,0.11,-9.89,0.03,-0.03,-0.02,35.61,20.16,-16.70,76
463334,13.85,45.24,91061.42,806.00,85.00,-0.04,0.10,-9.87,-0.00,-0.06,-0.02,35.61,19.46,-17.04,76
463856,13.84,45.54,91059.91,806.00,84.00,-0.06,0.13,-9.83,0.06,-0.06,-0.05,35.61,20.16,-16.70,76
464384,13.84,45.54,91059.83,806.00,84.00,-0.01,0.11,-9.86,0.09,-0.03,-0.05,35.79,19.28,-16.53,76
464906,13.84,45.54,91063.16,825.00,84.00,-0.03,0.11,-9.84,0.06,0.00,-0.02,37.37,20.16,-17.04,76
465430,13.84,45.54,91064.17,825.00,84.00,-0.08,0.13,-9.86,-0.03,0.00,0.04,36.67,20.16,-17.38,76
465951,13.84,45.24,91060.19,834.00,84.00,-0.05,0.12,-9.80,0.06,0.00,0.01,37.02,20.87,-17.38,76
466474,13.84,45.24,91060.13,834.00,84.00,-0.04,0.12,-9.86,-0.00,-0.03,0.10,36.49,21.40,-15.85,76
467000,13.84,45.24,91061.42,825.00,84.00,-0.07,0.12,-9.84,-0.03,-0.03,-0.02,37.02,20.52,-16.70,76
467522,13.84,45.24,91061.41,825.00,84.00,-0.06,0.12,-9.83,0.09,0.00,0.01,35.44,20.70,-15.85,76
468044,13.84,45.24,91060.90,825.00,84.00,-0.07,0.11,-9.83,0.06,-0.03,-0.02,35.61,21.58,-16.02,76
468566,13.83,45.11,91059.73,825.00,84.00,-0.05,0.12,-9.84,-0.00,-0.06,0.04,36.49,20.34,-15.51,76
469088,13.83,45.11,91061.84,825.00,84.00,-0.08,0.12,-9.87,0.06,-0.06,0.01,36.49,20.70,-15.85,76
469610,13.83,45.11,91061.84,825.00,84.00,-0.07,0.10,-9.87,0.03,-0.06,-0.05,36.32,20.52,-17.73,76
470138,13.83,45.11,91062.55,825.00,84.00,-0.03,0.11,-9.85,-0.00,0.00,0.01,37.73,20.52,-17.73,76
470659,13.81,46.08,91063.23,874.00,83.00,-0.07,0.12,-9.85,-0.00,0.03,-0.02,36.14,20.70,-16.19,76
471183,13.81,46.08,91059.56,874.00,84.00,-0.05,0.11,-9.85,-0.00,-0.03,0.01,36.32,21.23,-15.68,76
471705,13.81,46.08,91063.16,825.00,84.00,-0.05,0.13,-9.85,-0.09,-0.09,0.01,35.61,20.16,-16.70,76
472228,13.81,46.08,91062.15,825.00,84.00,-0.06,0.12,-9.86,-0.03,-0.03,-0.02,34.73,19.99,-17.21,76
472752,13.81,46.08,91062.98,825.00,83.00,-0.06,0.12,-9.84,0.06,-0.06,0.04,35.44,19.63,-17.90,76
473286,13.81,45.75,91061.92,844.00,83.00,-0.03,0.12,-9.86,-0.03,0.00,0.01,36.67,22.29,-15.34,76
473806,13.81,45.75,91065.03,844.00,83.00,-0.02,0.12,-9.82,-0.00,0.03,0.01,35.79,21.40,-16.19,76
474328,13.81,45.75,91060.64,825.00,83.00,-0.08,0.12,-9.83,0.09,-0.03,0.04,36.49,19.99,-16.87,76
474851,13.81,45.75,91063.48,825.00,83.00,-0.05,0.13,-9.81,0.06,-0.06,-0.02,36.14,20.70,-16.87,76
475377,13.81,44.75,91058.80,825.00,83.00,-0.02,0.12,-9.82,-0.00,0.00,0.04,35.79,19.28,-16.87,76
475901,13.81,44.75,91057.42,825.00,83.00,-0.05,0.15,-9.80,0.06,-0.03,0.01,35.79,20.70,-15.85,76
476421,13.81,44.75,91060.70,815.00,83.00,-0.05,0.13,-9.87,-0.00,-0.03,-0.02,35.44,19.63,-17.21,76
476944,13.81,44.75,91062.33,815.00,83.00,-0.02,0.09,-9.86,0.03,0.03,0.01,35.96,21.93,-17.73,76
477464,13.81,44.75,91058.30,815.00,83.00,-0.06,0.12,-9.85,0.03,-0.03,-0.08,35.79,21.40,-15.51,76
477992,13.81,44.15,91059.42,815.00,82.00,-0.06,0.13,-9.84,0.06,0.03,-0.02,35.96,20.16,-17.73,76
478514,13.81,44.15,91060.98,815.00,82.00,-0.06,0.14,-9.85,0.03,-0.06,-0.02,36.49,19.28,-17.21,76
479036,13.81,44.15,91061.27,761.00,83.00,-0.06,0.14,-9.85,0.09,-0.06,-0.02,35.61,21.58,-15.68,76
479560,13.81,44.15,91062.09,761.00,82.00,-0.08,0.13,-9.85,0.09,-0.03,0.01,35.79,20.70,-16.53,76
480083,13.81,43.28,91060.25,798.00,82.00,-0.06,0.14,-9.89,-0.03,-0.03,0.01,36.32,22.29,-18.07,76
480606,13.81,43.28,91058.80,798.00,82.00,-0.04,0.11,-9.86,0.06,-0.03,0.04,36.67,20.52,-17.04,76
481131,13.81,43.28,91059.39,744.00,82.00,-0.07,0.12,-9.85,0.03,-0.03,-0.02,35.79,21.05,-16.53,76
481654,13.81,43.28,91060.86,744.00,82.00,-0.06,0.12,-9.86,0.03,0.00,0.04,35.26,21.58,-16.36,76
482174,13.81,43.28,91059.13,744.00,82.00,-0.03,0.13,-9.84,-0.09,-0.06,0.04,35.61,19.46,-18.41,76
482698,13.82,42.72,91060.25,735.00,82.00,-0.04,0.12,-9.83,0.03,-0.03,0.01,35.79,19.99,-16.19,76
483218,13.82,42.72,91059.15,735.00,81.00,-0.06,0.12,-9.89,-0.00,-0.03,0.01,35.61,19.81,-16.70,76
483780,13.82,42.72,91060.09,735.00,81.00,-0.04,0.13,-9.88,0.03,-0.03,0.01,34.91,21.58,-17.38,76
484308,13.82,42.72,91061.41,735.00,81.00,-0.05,0.11,-9.85,0.06,-0.06,0.04,35.96,20.87,-15.68,76
484829,13.83,42.38,91058.53,744.00,81.00,-0.03,0.12,-9.85,0.03,-0.06,-0.02,36.67,20.87,-17.04,76
485352,13.83,42.38,91060.64,744.00,81.00,-0.03,0.12,-9.83,0.06,0.00,0.07,37.20,20.34,-16.53,76
485873,13.83,42.38,91060.37,715.00,81.00,-0.06,0.14,-9.84,0.06,0.00,0.01,35.79,19.28,-16.53,76
486399,13.83,42.38,91060.16,715.00,81.00,-0.06,0.13,-9.90,0.03,-0.06,0.04,36.85,22.11,-16.87,76
486924,13.83,42.38,91062.49,715.00,81.00,-0.02,0.15,-9.84,-0.03,-0.06,0.01,36.67,22.29,-17.04,76
487446,13.83,42.08,91060.59,694.00,81.00,-0.06,0.13,-9.84,0.03,-0.03,0.04,37.20,20.70,-16.19,76
487968,13.83,42.08,91060.83,694.00,81.00,-0.07,0.12,-9.84,-0.00,0.06,-0.02,36.85,21.05,-15.17,76
488491,13.83,42.08,91060.97,702.00,81.00,-0.07,0.15,-9.86,0.09,0.00,-0.02,35.26,20.87,-16.36,76
489019,13.83,42.08,91061.59,702.00,81.00,-0.03,0.14,-9.85,-0.00,-0.03,-0.02,35.44,22.11,-16.87,76
489539,13.84,41.94,91058.92,744.00,81.00,-0.06,0.10,-9.86,-0.00,0.00,0.10,37.02,19.10,-17.38,76
490063,13.84,41.94,91060.16,744.00,81.00,-0.02,0.09,-9.79,0.03,-0.03,0.04,36.32,21.23,-16.36,76
490583,13.84,41.94,91059.63,710.00,80.00,-0.03,0.12,-9.84,0.03,-0.03,-0.05,35.79,21.05,-17.56,76
491107,13.84,41.94,91061.13,710.00,81.00,-0.05,0.14,-9.84,0.09,-0.06,0.01,35.79,22.11,-16.87,76
491628,13.84,41.94,91061.25,710.00,80.00,-0.05,0.11,-9.81,0.03,-0.03,-0.02,35.96,21.23,-16.70,76
492156,13.84,41.81,91060.70,715.00,80.00,-0.06,0.13,-9.80,0.06,0.00,-0.05,37.37,20.87,-16.70,76
492679,13.84,41.81,91062.10,715.00,80.00,-0.04,0.13,-9.83,0.09,-0.03,0.04,34.73,20.70,-17.21,76
493201,13.84,41.81,91059.05,702.00,80.00,-0.04,0.11,-9.82,0.06,0.00,-0.02,37.20,20.70,-16.53,76
493724,13.84,41.81,91060.69,702.00,80.00,-0.05,0.11,-9.85,-0.00,-0.06,-0.02,35.61,19.81,-17.38,76
494247,13.85,41.74,91061.36,702.00,80.00,-0.05,0.13,-9.84,-0.06,-0.09,0.04,35.79,22.11,-15.17,76
494775,13.85,41.74,91059.64,702.00,80.00,-0.04,0.12,-9.85,0.03,-0.06,-0.05,36.14,20.34,-17.21,76
495295,13.85,41.74,91061.39,710.00,80.00,-0.06,0.12,-9.89,0.03,-0.03,-0.02,35.08,21.76,-17.21,76
495818,13.85,41.74,91059.70,710.00,80.00,-0.04,0.12,-9.86,-0.00,-0.03,0.01,35.26,19.46,-17.04,76
496339,13.85,41.74,91060.70,710.00,80.00,-0.06,0.13,-9.82,-0.06,-0.12,0.04,35.96,19.81,-18.07,76
496864,13.85,41.77,91062.65,710.00,80.00,-0.08,0.11,-9.83,-0.03,-0.06,0.04,35.44,20.34,-17.90,76
497390,13.85,41.77,91058.54,710.00,80.00,-0.06,0.15,-9.86,-0.00,-0.03,-0.05,36.49,20.70,-17.21,76
497912,13.85,41.77,91064.22,694.00,80.00,-0.04,0.15,-9.81,0.03,0.00,-0.02,35.61,20.87,-17.38,76
498433,13.85,41.77,91061.16,694.00,80.00,-0.06,0.11,-9.83,-0.00,-0.03,0.01,37.37,20.52,-16.70,76
498955,13.85,41.74,91061.50,744.00,80.00,-0.06,0.13,-9.85,0.06,-0.09,0.04,35.96,21.93,-18.41,76
499478,13.85,41.74,91061.14,744.00,79.00,-0.06,0.13,-9.85,0.06,-0.09,-0.02,36.32,20.52,-15.85,76
500003,13.85,41.74,91062.03,702.00,79.00,-0.04,0.11,-9.80,0.03,-0.09,0.01,35.44,19.63,-17.21,76
500526,13.85,41.74,91062.16,702.00,80.00,-0.07,0.14,-9.85,0.09,0.00,0.01,35.79,22.82,-16.19,76
501047,13.85,41.74,91059.97,702.00,80.00,-0.07,0.10,-9.84,-0.00,-0.03,-0.02,35.61,20.87,-17.38,76
501570,13.86,41.81,91063.11,694.00,79.00,-0.06,0.13,-9.87,0.06,-0.06,0.01,36.49,21.40,-15.85,75
502090,13.86,41.81,91062.72,694.00,79.00,-0.05,0.11,-9.87,-0.03,0.00,0.01,34.91,20.52,-16.36,75
502613,13.86,41.81,91059.36,694.00,79.00,-0.05,0.11,-9.85,0.06,-0.03,0.01,36.32,19.81,-16.70,75
503140,13.86,41.81,91061.42,694.00,79.00,-0.07,0.12,-9.90,0.06,-0.09,-0.02,36.32,20.16,-17.04,75
503662,13.85,43.21,91062.27,710.00,79.00,-0.06,0.11,-9.83,-0.00,0.00,0.04,35.79,19.99,-16.19,75
504185,13.85,43.21,91062.27,710.00,79.00,-0.03,0.11,-9.83,0.03,0.00,0.07,36.32,21.58,-16.02,75
504707,13.85,43.21,91061.55,730.00,79.00,-0.03,0.14,-9.86,-0.00,-0.03,0.04,35.61,20.52,-16.36,75
505231,13.85,43.21,91059.73,730.00,79.00,-0.05,0.13,-9.87,0.06,-0.03,0.04,34.91,20.16,-17.04,75
505780,13.85,43.21,91060.94,730.00,79.00,-0.06,0.11,-9.87,0.03,-0.06,0.07,36.32,20.52,-16.02,75
506308,13.83,44.94,91061.02,744.00,79.00,-0.06,0.14,-9.82,-0.00,-0.03,0.01,36.67,20.52,-16.36,75
506834,13.83,44.94,91059.47,744.00,79.00,-0.06,0.11,-9.84,0.06,0.00,0.04,36.67,20.16,-17.38,75
507360,13.83,44.94,91057.92,752.00,79.00,-0.06,0.11,-9.83,-0.00,-0.09,-0.02,35.96,20.16,-17.38,75
507888,13.83,44.94,91060.34,752.00,78.00,-0.07,0.12,-9.86,0.06,-0.03,0.04,36.14,20.70,-16.87,75
508419,13.81,46.38,91059.84,787.00,78.00,-0.06,0.12,-9.87,0.03,0.00,0.04,34.91,20.52,-18.07,75
508942,13.81,46.38,91059.00,787.00,78.00,-0.05,0.14,-9.84,0.03,0.00,0.01,35.08,20.34,-15.85,75
509469,13.81,46.38,91061.27,825.00,78.00,-0.06,0.12,-9.83,0.09,0.00,-0.02,35.26,19.10,-17.73,75
509993,13.81,46.38,91059.43,825.00,79.00,-0.04,0.11,-9.86,-0.00,-0.06,0.01,36.49,20.70,-17.90,75
