tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
583727,9.17,58.47,91367.47,450.00,0.00,0.06,1.59,-9.75,0.29,-0.10,-0.03,37.37,24.06,-9.89,100
584249,9.17,58.47,91367.81,450.00,0.00,0.09,1.58,-9.75,0.29,-0.07,-0.03,37.90,24.23,-10.06,100
584771,9.16,58.30,91365.80,454.00,0.00,0.08,1.60,-9.77,0.29,-0.07,-0.12,37.02,24.76,-10.23,100
585294,9.16,58.30,91366.70,454.00,0.00,0.07,1.56,-9.76,0.32,-0.07,-0.09,37.55,24.23,-11.08,100
585820,9.16,58.30,91366.81,454.00,0.00,0.08,1.58,-9.75,0.29,-0.07,-0.12,39.14,25.12,-11.25,100
586343,9.16,58.30,91368.31,454.00,0.00,0.07,1.59,-9.78,0.26,-0.10,-0.06,36.85,24.59,-9.03,100
586863,9.16,58.30,91366.31,454.00,0.00,0.04,1.59,-9.78,0.32,-0.07,0.00,37.02,25.47,-10.57,100
587387,9.14,58.13,91370.28,459.00,0.00,0.05,1.59,-9.77,0.35,-0.13,-0.06,37.37,26.18,-9.54,100
587907,9.14,58.13,91367.86,459.00,0.00,0.07,1.59,-9.77,0.26,-0.10,-0.06,38.26,24.23,-11.76,100
588433,9.14,58.13,91367.50,454.00,0.00,0.09,1.60,-9.78,0.32,-0.10,-0.12,37.02,25.12,-9.54,100
588957,9.14,58.13,91366.48,454.00,0.00,0.09,1.57,-9.77,0.32,-0.04,-0.09,37.73,25.12,-9.89,100
589479,9.14,58.18,91369.81,450.00,0.00,0.08,1.58,-9.80,0.23,-0.13,-0.09,38.43,25.12,-10.91,100
590002,9.14,58.18,91369.72,450.00,0.00,0.06,1.59,-9.82,0.29,-0.10,-0.03,37.55,26.36,-10.74,100
590524,9.14,58.18,91368.53,450.00,0.00,0.08,1.55,-9.79,0.32,-0.13,-0.03,37.37,25.47,-11.59,100
591046,9.14,58.18,91367.20,450.00,0.00,0.07,1.59,-9.78,0.32,-0.10,-0.06,37.20,24.94,-11.42,100
591572,9.14,58.18,91368.20,450.00,0.00,0.07,1.58,-9.76,0.23,-0.04,-0.12,37.73,25.82,-9.89,100
592094,9.13,58.44,91367.16,454.00,0.00,0.07,1.58,-9.80,0.32,-0.10,-0.06,37.02,24.41,-11.59,100
592615,9.13,58.44,91369.20,454.00,0.00,0.06,1.58,-9.74,0.29,-0.13,-0.06,37.37,23.35,-9.54,100
593135,9.13,58.44,91367.53,445.00,0.00,0.06,1.58,-9.75,0.26,-0.04,-0.06,36.32,24.06,-9.89,100
593666,9.13,58.44,91364.54,445.00,0.00,0.07,1.57,-9.79,0.32,-0.10,-0.09,37.90,24.59,-10.74,100
594191,9.12,58.96,91365.38,445.00,0.00,0.06,1.57,-9.77,0.20,-0.07,-0.03,36.49,23.17,-9.71,100
594714,9.12,58.96,91368.25,445.00,0.00,0.05,1.60,-9.76,0.29,-0.04,-0.09,36.85,24.94,-9.37,100
595237,9.12,58.96,91368.03,450.00,0.00,0.10,1.59,-9.74,0.29,-0.10,-0.12,38.26,24.23,-10.40,100
595760,9.12,58.96,91366.37,450.00,0.00,0.11,1.59,-9.74,0.32,-0.16,-0.09,37.55,25.29,-10.06,100
596282,9.12,58.96,91368.70,450.00,0.00,0.06,1.58,-9.79,0.35,-0.10,-0.09,36.14,23.88,-10.06,100
596811,9.11,58.73,91368.70,454.00,0.00,0.06,1.58,-9.79,0.32,-0.10,-0.09,37.02,24.41,-9.89,100
597331,9.11,58.73,91366.73,454.00,0.00,0.06,1.58,-9.77,0.35,-0.04,-0.09,38.61,26.36,-10.40,100
597854,9.11,58.73,91366.23,459.00,0.00,0.08,1.58,-9.73,0.32,-0.10,-0.09,38.43,24.41,-10.91,100
598374,9.11,58.73,91368.73,459.00,0.00,0.08,1.58,-9.76,0.29,-0.16,-0.09,37.37,25.12,-9.20,100
598898,9.10,58.50,91368.89,461.00,0.00,0.07,1.57,-9.76,0.35,-0.13,-0.09,34.73,24.94,-10.74,100
599418,9.10,58.50,91370.11,461.00,0.00,0.08,1.59,-9.76,0.26,-0.04,-0.09,37.02,23.35,-9.54,100
599947,9.10,58.50,91364.91,461.00,0.00,0.07,1.57,-9.76,0.26,-0.07,-0.03,37.90,24.59,-12.10,100
600469,9.10,58.50,91367.20,461.00,0.00,0.08,1.58,-9.73,0.23,-0.07,-0.06,37.02,25.82,-10.57,100
600992,9.10,58.50,91369.53,461.00,0.00,0.06,1.57,-9.75,0.29,-0.10,-0.09,36.14,24.59,-9.71,100
601515,9.10,58.38,91367.70,461.00,0.00,0.07,1.59,-9.74,0.32,-0.07,-0.06,37.90,25.65,-10.74,100
602037,9.10,58.38,91370.72,461.00,0.00,0.10,1.60,-9.81,0.23,-0.07,0.00,36.49,25.65,-9.71,100
602564,9.10,58.38,91368.73,461.00,0.00,0.07,1.58,-9.78,0.29,-0.10,-0.06,37.73,25.12,-9.54,100
603085,9.10,58.38,91370.53,461.00,0.00,0.08,1.59,-9.74,0.29,-0.13,0.00,38.61,23.88,-9.71,100
603608,9.10,58.15,91367.87,470.00,0.00,0.08,1.59,-9.82,0.32,-0.07,-0.06,38.61,24.59,-9.71,100
604128,9.10,58.15,91370.61,470.00,0.00,0.07,1.55,-9.78,0.29,-0.07,-0.06,36.67,22.64,-10.57,100
604651,9.10,58.15,91369.06,473.00,0.00,0.07,1.62,-9.81,0.26,-0.07,-0.03,37.02,24.76,-9.54,100
605195,9.10,58.15,91368.37,473.00,0.00,0.05,1.61,-9.77,0.26,-0.10,-0.03,36.67,23.35,-8.52,100
605721,9.10,58.15,91366.37,473.00,0.00,0.07,1.57,-9.76,0.32,-0.07,-0.09,38.96,25.65,-10.06,100
606243,9.10,57.95,91366.70,478.00,0.00,0.09,1.59,-9.78,0.29,-0.10,-0.09,37.90,24.59,-9.37,100
606767,9.10,57.95,91366.56,478.00,0.00,0.06,1.56,-9.73,0.35,-0.10,-0.15,37.02,23.70,-10.91,100
607287,9.10,57.95,91367.37,478.00,0.00,0.09,1.58,-9.76,0.29,-0.04,-0.06,38.08,22.29,-10.91,100
607810,9.10,57.95,91368.03,478.00,0.00,0.06,1.59,-9.78,0.29,-0.13,-0.03,38.08,25.12,-11.25,100
608336,9.10,57.81,91366.53,483.00,0.00,0.06,1.58,-9.76,0.35,-0.10,0.00,36.67,24.41,-9.54,100
608858,9.10,57.81,91370.95,483.00,0.00,0.06,1.57,-9.77,0.32,-0.10,-0.03,36.67,25.47,-10.91,100
609381,9.10,57.81,91365.88,483.00,0.00,0.09,1.59,-9.75,0.32,-0.04,0.03,37.90,25.29,-9.71,100
609906,9.10,57.81,91370.36,483.00,0.00,0.09,1.59,-9.79,0.26,-0.07,0.00,37.02,24.41,-9.54,100
610429,9.10,57.81,91368.36,483.00,0.00,0.05,1.56,-9.74,0.32,-0.04,-0.06,37.55,25.29,-9.03,100
610955,9.10,57.87,91368.51,483.00,0.00,0.05,1.60,-9.75,0.29,-0.13,-0.06,37.37,25.47,-11.25,100
611478,9.10,57.87,91368.03,483.00,0.00,0.07,1.63,-9.78,0.32,0.02,-0.03,37.55,23.88,-11.42,100
611999,9.10,57.87,91368.86,478.00,0.00,0.07,1.57,-9.77,0.29,-0.04,-0.12,37.37,24.76,-10.23,100
612523,9.10,57.87,91366.37,478.00,0.00,0.09,1.57,-9.75,0.32,-0.10,-0.03,38.78,25.82,-9.89,100
613043,9.10,58.01,91369.86,473.00,0.00,0.07,1.59,-9.78,0.29,-0.10,-0.03,37.02,25.12,-9.54,100
613567,9.10,58.01,91365.43,473.00,0.00,0.09,1.60,-9.78,0.32,-0.13,-0.06,37.90,24.94,-9.37,100
614094,9.10,58.01,91367.20,470.00,0.00,0.09,1.60,-9.78,0.29,-0.10,0.06,37.02,24.41,-10.91,100
614619,9.10,58.01,91366.20,470.00,0.00,0.07,1.59,-9.81,0.29,-0.10,-0.06,37.73,24.06,-10.57,100
615141,9.10,58.01,91366.37,470.00,0.00,0.08,1.57,-9.78,0.32,-0.13,-0.09,38.26,24.59,-10.40,100
615663,9.09,58.36,91367.68,459.00,0.00,0.09,1.60,-9.73,0.29,-0.10,-0.06,38.08,24.06,-10.57,100
616185,9.09,58.36,91367.56,459.00,0.00,0.06,1.56,-9.78,0.32,-0.04,-0.03,37.37,25.12,-10.23,100
616712,9.09,58.36,91367.70,459.00,0.00,0.08,1.56,-9.73,0.35,-0.16,-0.09,36.85,25.29,-10.06,100
617236,9.09,58.36,91369.70,459.00,0.00,0.08,1.58,-9.74,0.26,-0.10,-0.09,38.08,24.76,-11.25,100
617757,9.09,58.36,91367.86,470.00,0.00,0.09,1.60,-9.80,0.38,-0.10,-0.03,37.90,25.29,-10.74,100
618280,9.09,58.36,91367.92,470.00,0.00,0.07,1.58,-9.74,0.32,-0.07,-0.06,37.73,24.41,-9.20,100
618801,9.09,58.36,91371.03,473.00,0.00,0.07,1.59,-9.73,0.26,-0.07,-0.06,38.61,25.29,-10.06,100
619327,9.09,58.36,91369.03,473.00,0.00,0.06,1.56,-9.75,0.26,-0.07,-0.09,38.08,24.41,-11.59,100
619851,9.09,58.36,91369.36,473.00,0.00,0.07,1.57,-9.72,0.29,-0.10,-0.09,38.08,24.06,-9.89,100
620373,9.09,58.21,91370.00,473.00,0.00,0.08,1.58,-9.74,0.29,-0.04,-0.06,36.85,25.29,-11.08,100
620898,9.09,58.21,91368.03,473.00,0.00,0.07,1.59,-9.77,0.20,-0.13,-0.06,38.43,24.76,-10.23,100
621420,9.09,58.21,91370.36,473.00,0.00,0.07,1.59,-9.70,0.32,-0.07,-0.09,37.20,24.94,-9.71,100
621942,9.09,58.21,91368.20,473.00,0.00,0.06,1.55,-9.79,0.29,-0.13,-0.12,38.61,25.65,-10.74,100
622468,9.09,58.24,91367.53,473.00,0.00,0.08,1.58,-9.74,0.35,-0.04,-0.09,38.61,24.59,-10.40,100
622991,9.09,58.24,91365.79,473.00,0.00,0.07,1.60,-9.72,0.26,-0.01,-0.06,37.02,23.35,-11.59,100
623511,9.09,58.24,91366.73,470.00,0.00,0.10,1.59,-9.74,0.29,-0.10,0.03,38.26,24.59,-9.71,100
624034,9.09,58.24,91368.03,470.00,0.00,0.09,1.59,-9.79,0.29,-0.10,-0.09,38.08,25.47,-10.57,100
624556,9.09,58.24,91370.53,470.00,0.00,0.08,1.60,-9.73,0.20,-0.07,-0.03,37.90,24.23,-11.42,100
625082,9.08,58.59,91369.29,470.00,0.00,0.06,1.59,-9.75,0.20,-0.16,-0.12,39.14,25.12,-11.25,100
625604,9.08,58.59,91367.42,470.00,0.00,0.07,1.58,-9.72,0.32,-0.07,-0.12,37.73,23.35,-11.25,100
626126,9.08,58.59,91370.39,473.00,0.00,0.08,1.59,-9.75,0.29,-0.07,-0.09,38.08,26.18,-9.89,100
626648,9.08,58.59,91365.27,473.00,0.00,0.08,1.58,-9.79,0.26,-0.10,-0.06,37.73,24.41,-10.91,100
627170,9.07,58.82,91368.23,478.00,0.00,0.08,1.60,-9.73,0.29,-0.10,-0.06,37.02,24.41,-9.20,100
627713,9.07,58.82,91368.31,478.00,0.00,0.07,1.59,-9.76,0.29,-0.10,-0.03,38.61,24.94,-11.08,100
628239,9.07,58.82,91368.29,473.00,0.00,0.07,1.58,-9.78,0.26,-0.10,-0.12,37.20,24.94,-10.40,100
628761,9.07,58.82,91367.45,473.00,0.00,0.08,1.59,-9.76,0.29,-0.13,-0.06,37.37,24.41,-10.23,100
629284,9.07,58.82,91369.95,473.00,0.00,0.07,1.59,-9.76,0.23,-0.10,-0.12,37.20,23.17,-10.74,100
629808,9.07,59.10,91369.82,478.00,0.00,0.06,1.57,-9.75,0.23,-0.10,-0.06,37.90,25.65,-10.06,100
630332,9.07,59.10,91367.48,478.00,0.00,0.09,1.58,-9.78,0.26,-0.07,-0.09,38.08,24.76,-11.25,100
630859,9.07,59.10,91364.63,477.00,0.00,0.08,1.58,-9.74,0.29,-0.10,-0.06,36.32,23.70,-9.54,100
631379,9.07,59.10,91367.13,477.00,0.00,0.07,1.58,-9.81,0.29,-0.07,-0.09,37.20,24.94,-10.74,100
631902,9.06,59.10,91369.81,482.00,0.00,0.09,1.55,-9.78,0.29,-0.07,-0.09,36.85,23.53,-9.71,100
632422,9.06,59.10,91368.06,482.00,0.00,0.09,1.59,-9.73,0.35,-0.10,-0.03,37.73,23.70,-10.57,100
632946,9.06,59.10,91368.34,482.00,0.00,0.08,1.58,-9.78,0.35,-0.04,-0.09,37.55,25.29,-10.40,100
633472,9.06,59.10,91368.98,482.00,0.00,0.06,1.57,-9.73,0.32,-0.13,-0.09,38.61,25.29,-9.71,100
633995,9.06,59.10,91369.14,482.00,0.00,0.05,1.58,-9.78,0.29,-0.13,-0.12,37.37,23.70,-9.54,100
634518,9.05,59.16,91368.21,487.00,0.00,0.07,1.60,-9.74,0.32,-0.04,-0.12,36.49,23.88,-11.08,100
635040,9.05,59.16,91368.87,487.00,0.00,0.07,1.59,-9.74,0.26,-0.10,-0.09,36.85,25.29,-9.71,100
635564,9.05,59.16,91371.34,482.00,0.00,0.08,1.60,-9.80,0.32,-0.07,-0.06,36.85,25.29,-10.40,100
636090,9.05,59.16,91366.88,482.00,0.00,0.10,1.57,-9.75,0.29,-0.10,-0.06,36.32,25.47,-9.54,100
636613,9.04,59.56,91368.87,464.00,0.00,0.09,1.60,-9.78,0.32,-0.10,-0.09,37.55,25.29,-10.40,100
637133,9.04,59.56,91369.13,464.00,0.00,0.06,1.59,-9.79,0.32,-0.04,-0.06,37.73,24.06,-10.23,100
637656,9.04,59.56,91368.90,462.00,0.00,0.08,1.59,-9.74,0.29,-0.10,-0.06,36.67,25.12,-10.91,100
638176,9.04,59.56,91368.56,462.00,0.00,0.08,1.58,-9.80,0.32,-0.04,-0.09,37.73,23.35,-10.57,100
638700,9.04,59.56,91369.73,462.00,0.00,0.07,1.61,-9.76,0.26,-0.10,-0.09,37.02,24.76,-9.89,100
639226,9.03,59.85,91365.63,464.00,0.00,0.07,1.60,-9.73,0.29,-0.10,-0.09,38.61,24.59,-10.74,100
639749,9.03,59.85,91369.29,464.00,0.00,0.09,1.58,-9.76,0.32,-0.10,-0.18,36.67,24.41,-10.57,100
640272,9.03,59.85,91368.45,464.00,0.00,0.04,1.59,-9.76,0.38,-0.10,-0.09,38.08,24.41,-9.20,100
640794,9.03,59.85,91369.45,464.00,0.00,0.07,1.60,-9.73,0.29,-0.10,-0.12,36.67,25.12,-10.23,100
641316,9.02,59.73,91369.45,472.00,0.00,0.09,1.60,-9.79,0.35,-0.07,-0.12,37.55,24.59,-9.37,100
641842,9.02,59.73,91368.48,472.00,0.00,0.10,1.59,-9.76,0.26,-0.07,-0.12,38.08,25.12,-10.23,100
642366,9.02,59.73,91372.45,477.00,0.00,0.07,1.58,-9.73,0.32,-0.13,-0.03,37.90,24.94,-10.06,100
642886,9.02,59.73,91370.62,477.00,0.00,0.05,1.60,-9.75,0.32,-0.10,-0.12,37.37,24.76,-10.23,100
643410,9.02,59.73,91373.61,477.00,0.00,0.10,1.60,-9.75,0.29,-0.13,-0.09,38.08,24.76,-10.23,100
643931,9.01,59.65,91368.55,472.00,0.00,0.06,1.60,-9.78,0.32,-0.10,-0.09,37.37,24.76,-10.57,100
644459,9.01,59.65,91371.81,472.00,0.00,0.11,1.59,-9.77,0.32,-0.13,-0.09,38.78,25.12,-10.23,100
644980,9.01,59.65,91368.66,464.00,0.00,0.09,1.58,-9.76,0.32,-0.10,-0.06,37.73,24.41,-9.54,100
645504,9.01,59.65,91371.45,464.00,0.00,0.08,1.59,-9.80,0.26,-0.13,-0.06,37.55,24.23,-9.37,100
646026,8.99,59.88,91370.79,464.00,0.00,0.04,1.60,-9.71,0.29,-0.13,-0.18,38.26,25.65,-8.69,100
646550,8.99,59.88,91371.04,464.00,0.00,0.07,1.57,-9.75,0.23,-0.01,-0.09,38.26,22.11,-11.42,100
647072,8.99,59.88,91372.48,472.00,0.00,0.08,1.58,-9.76,0.29,-0.07,-0.09,38.78,24.06,-11.59,100
647598,8.99,59.88,91370.48,472.00,0.00,0.05,1.60,-9.72,0.29,-0.01,-0.12,37.20,25.29,-10.06,100
648122,8.99,59.88,91371.31,472.00,0.00,0.10,1.56,-9.77,0.32,-0.04,-0.03,37.20,26.00,-9.71,100
648643,8.98,59.79,91367.55,477.00,0.00,0.06,1.59,-9.75,0.35,-0.10,-0.03,37.37,24.06,-10.91,100
649167,8.98,59.79,91370.70,477.00,0.00,0.07,1.59,-9.79,0.29,-0.07,0.00,37.73,24.06,-10.91,100
649687,8.98,59.79,91370.84,482.00,0.00,0.06,1.57,-9.76,0.32,-0.04,-0.09,37.37,23.35,-10.23,100
650232,8.98,59.79,91369.82,482.00,0.00,0.06,1.60,-9.77,0.29,-0.04,-0.03,36.85,24.23,-10.74,100
650757,8.97,59.62,91372.14,487.00,0.00,0.07,1.57,-9.76,0.23,-0.07,-0.09,37.73,24.76,-9.20,100
651280,8.97,59.62,91370.56,487.00,0.00,0.06,1.59,-9.82,0.26,-0.04,-0.06,38.43,24.06,-10.57,100
651800,8.97,59.62,91370.54,487.00,0.00,0.09,1.59,-9.79,0.32,-0.13,-0.09,37.02,24.41,-9.89,100
652321,8.97,59.62,91372.31,487.00,0.00,0.06,1.57,-9.77,0.29,-0.10,-0.09,37.73,24.76,-11.93,100
652850,8.97,59.62,91369.52,487.00,0.00,0.05,1.57,-9.77,0.32,-0.10,-0.12,37.20,23.88,-10.40,100
653372,8.97,59.56,91365.28,482.00,0.00,0.08,1.58,-9.77,0.29,-0.04,-0.03,37.73,24.06,-10.91,100
653894,8.97,59.56,91368.57,482.00,0.00,0.08,1.57,-9.76,0.32,-0.13,0.00,35.96,22.64,-10.91,100
654416,8.97,59.56,91367.55,477.00,0.00,0.05,1.57,-9.76,0.23,-0.10,-0.09,37.55,24.23,-10.40,100
654940,8.97,59.56,91369.88,477.00,0.00,0.05,1.59,-9.77,0.26,-0.10,-0.15,38.43,24.76,-10.57,100
655462,8.97,59.56,91370.54,477.00,0.00,0.05,1.59,-9.77,0.26,-0.10,-0.15,38.43,24.76,-10.57,100
655990,8.96,59.73,91371.78,477.00,0.00,0.10,1.57,-9.81,0.29,-0.10,-0.03,36.85,23.53,-10.40,100
656511,8.96,59.73,91369.73,472.00,0.00,0.09,1.61,-9.77,0.32,-0.07,-0.12,37.55,25.65,-10.06,100
657034,8.96,59.73,91368.23,472.00,0.00,0.08,1.59,-9.71,0.35,-0.04,-0.15,37.02,24.76,-8.86,100
657555,8.96,59.73,91369.07,472.00,0.00,0.07,1.59,-9.77,0.32,-0.10,-0.06,37.20,23.53,-10.74,100
658078,8.93,59.99,91365.66,464.00,0.00,0.08,1.59,-9.76,0.32,-0.10,-0.06,37.02,24.41,-11.25,100
658604,8.93,59.99,91371.45,464.00,0.00,0.10,1.59,-9.75,0.35,-0.13,-0.15,37.90,23.88,-10.06,100
659127,8.93,59.99,91370.43,462.00,0.00,0.07,1.56,-9.74,0.32,-0.13,-0.12,37.55,25.65,-10.40,100
659650,8.93,59.99,91369.95,462.00,0.00,0.07,1.61,-9.79,0.23,-0.10,-0.06,37.73,24.41,-9.89,100
660175,8.93,59.99,91373.25,462.00,0.00,0.07,1.61,-9.79,0.23,-0.10,-0.06,37.73,24.41,-9.89,100
660697,8.92,60.22,91371.98,462.00,0.00,0.06,1.59,-9.77,0.35,-0.07,0.00,38.08,24.06,-9.54,100
661220,8.92,60.22,91371.62,462.00,0.00,0.08,1.59,-9.75,0.32,-0.10,-0.15,38.61,24.59,-9.71,100
661741,8.92,60.22,91371.63,462.00,0.00,0.05,1.57,-9.80,0.29,-0.13,-0.12,37.90,24.59,-11.08,100
662263,8.92,60.22,91371.62,462.00,0.00,0.07,1.56,-9.77,0.35,-0.07,-0.03,37.20,23.88,-10.40,100
662785,8.91,60.02,91367.38,472.00,0.00,0.07,1.57,-9.74,0.26,-0.07,-0.03,37.20,24.23,-10.74,100
663307,8.91,60.02,91371.98,472.00,0.00,0.05,1.59,-9.74,0.29,-0.07,-0.09,38.26,24.23,-11.42,100
663830,8.91,60.02,91371.98,477.00,0.00,0.09,1.58,-9.75,0.26,-0.10,-0.06,37.37,26.18,-10.91,100
664356,8.91,60.02,91371.79,477.00,0.00,0.08,1.59,-9.79,0.26,-0.07,-0.06,37.02,25.47,-11.25,100
664879,8.91,60.02,91369.80,477.00,0.00,0.08,1.59,-9.79,0.26,-0.07,-0.06,37.02,25.47,-11.25,100
665399,8.91,59.73,91368.08,477.00,0.00,0.08,1.59,-9.75,0.35,-0.07,-0.06,37.73,24.76,-9.20,100
665922,8.91,59.73,91369.16,482.00,0.00,0.06,1.59,-9.78,0.26,-0.16,-0.12,37.02,24.06,-8.86,100
666443,8.91,59.73,91369.80,482.00,0.00,0.05,1.59,-9.76,0.32,-0.16,-0.03,36.49,23.53,-10.40,100
666969,8.91,59.73,91369.95,482.00,0.00,0.07,1.56,-9.77,0.35,-0.10,-0.09,38.43,25.12,-10.23,100
667491,8.90,59.62,91366.72,482.00,0.00,0.09,1.55,-9.77,0.32,-0.16,-0.18,37.20,24.59,-11.08,100
668014,8.90,59.62,91368.88,482.00,0.00,0.09,1.58,-9.78,0.35,-0.13,-0.09,38.61,25.29,-10.74,100
668536,8.90,59.62,91372.15,477.00,0.00,0.08,1.57,-9.82,0.26,-0.04,-0.15,37.55,24.94,-9.37,100
669058,8.90,59.62,91369.52,477.00,0.00,0.05,1.60,-9.75,0.38,-0.04,-0.12,38.43,25.12,-9.89,100
669580,8.90,59.62,91370.84,477.00,0.00,0.07,1.61,-9.78,0.29,-0.13,-0.03,37.37,25.12,-10.91,100
670106,8.90,59.85,91369.95,464.00,0.00,0.06,1.58,-9.80,0.32,-0.07,-0.09,38.26,24.23,-10.40,100
670630,8.90,59.85,91370.54,472.00,0.00,0.08,1.58,-9.77,0.26,-0.10,-0.06,38.08,23.70,-11.59,100
671154,8.90,59.85,91370.02,472.00,0.00,0.09,1.58,-9.78,0.29,-0.10,-0.06,38.26,25.65,-10.74,100
671677,8.90,59.85,91370.84,472.00,0.00,0.09,1.59,-9.76,0.26,-0.04,-0.03,36.67,25.12,-10.57,100
672197,8.89,59.70,91367.24,477.00,0.00,0.06,1.58,-9.79,0.32,-0.10,-0.15,37.90,24.59,-10.74,100
672743,8.89,59.70,91368.88,477.00,0.00,0.10,1.58,-9.75,0.26,-0.07,-0.06,36.14,23.53,-10.74,100
673268,8.89,59.70,91371.38,472.00,0.00,0.07,1.60,-9.80,0.32,-0.13,0.00,37.02,23.70,-10.23,100
673791,8.89,59.70,91372.87,472.00,0.00,0.06,1.61,-9.75,0.29,-0.10,-0.03,37.73,24.06,-9.54,100
674312,8.89,59.70,91371.04,472.00,0.00,0.08,1.55,-9.76,0.26,-0.10,-0.06,37.37,23.70,-10.23,100
674837,8.88,59.93,91370.15,464.00,0.00,0.07,1.58,-9.78,0.32,-0.04,-0.09,37.02,25.12,-10.23,100
675363,8.88,59.93,91369.23,464.00,0.00,0.06,1.58,-9.79,0.32,-0.13,-0.03,36.32,25.82,-10.91,100
675886,8.88,59.93,91370.73,464.00,0.00,0.06,1.58,-9.77,0.32,-0.07,-0.03,37.37,24.06,-10.91,100
676408,8.88,59.93,91367.74,464.00,0.00,0.10,1.58,-9.76,0.32,-0.10,-0.09,37.37,24.76,-11.25,100
676930,8.85,60.10,91366.98,464.00,0.00,0.06,1.62,-9.79,0.32,-0.07,-0.12,36.67,24.41,-11.59,100
677452,8.85,60.10,91368.98,464.00,0.00,0.06,1.62,-9.79,0.26,-0.10,-0.06,37.37,24.76,-10.57,100
677973,8.85,60.10,91372.12,462.00,0.00,0.02,1.60,-9.78,0.29,-0.07,-0.12,37.90,24.59,-10.06,100
678500,8.85,60.10,91369.63,462.00,0.00,0.07,1.59,-9.80,0.32,-0.04,-0.12,36.85,23.88,-10.40,100
679021,8.85,60.10,91368.30,462.00,0.00,0.06,1.58,-9.83,0.32,-0.10,-0.03,36.49,23.88,-10.40,100
679544,8.85,60.17,91368.57,462.00,0.00,0.07,1.57,-9.79,0.26,-0.13,-0.09,35.44,24.94,-10.40,100
680065,8.85,60.17,91368.83,462.00,0.00,0.06,1.59,-9.77,0.32,-0.07,-0.09,36.85,25.29,-12.44,100
680592,8.85,60.17,91368.16,455.00,0.00,0.07,1.60,-9.72,0.32,-0.04,-0.06,37.73,24.41,-10.57,100
681120,8.85,60.17,91371.64,455.00,0.00,0.10,1.57,-9.77,0.35,-0.07,-0.09,37.20,24.23,-10.74,100
681642,8.83,60.36,91368.70,447.00,0.00,0.09,1.60,-9.76,0.32,-0.13,-0.09,37.02,22.99,-9.89,100
682166,8.83,60.36,91368.88,447.00,0.00,0.07,1.59,-9.79,0.26,-0.10,-0.09,36.14,23.88,-10.40,100
682688,8.83,60.36,91370.04,447.00,0.00,0.06,1.58,-9.72,0.38,-0.10,-0.06,36.67,24.06,-10.23,100
683210,8.83,60.36,91369.16,447.00,0.00,0.06,1.60,-9.78,0.35,-0.13,-0.09,37.55,24.23,-9.71,100
683737,8.83,60.36,91370.48,447.00,0.00,0.05,1.59,-9.73,0.26,-0.04,-0.06,36.67,24.06,-11.25,100
684262,8.82,60.36,91369.45,452.00,0.00,0.06,1.59,-9.78,0.32,-0.07,-0.09,37.55,25.29,-11.42,100
684783,8.82,60.36,91369.70,452.00,0.00,0.08,1.59,-9.74,0.29,-0.13,-0.09,36.67,24.06,-11.93,100
685308,8.82,60.36,91371.70,447.00,0.00,0.05,1.60,-9.74,0.41,-0.10,-0.12,37.37,25.12,-10.57,100
685828,8.82,60.36,91371.70,447.00,0.00,0.06,1.60,-9.74,0.32,-0.10,-0.06,37.55,24.94,-10.40,100
686351,8.81,60.36,91367.54,452.00,0.00,0.09,1.59,-9.75,0.29,-0.13,-0.15,36.85,26.36,-11.08,100
686879,8.81,60.36,91371.23,452.00,0.00,0.07,1.58,-9.79,0.32,-0.10,-0.06,38.26,24.59,-10.40,100
687401,8.81,60.36,91368.91,452.00,0.00,0.05,1.61,-9.78,0.29,-0.04,-0.09,36.49,24.59,-11.42,100
687923,8.81,60.36,91369.88,452.00,0.00,0.07,1.59,-9.78,0.29,-0.10,-0.03,37.20,24.59,-9.71,100
688445,8.81,60.36,91370.06,452.00,0.00,0.05,1.58,-9.76,0.32,-0.10,-0.15,37.20,24.23,-10.06,100
688967,8.80,60.36,91368.66,452.00,0.00,0.10,1.61,-9.80,0.38,-0.07,-0.12,39.14,24.41,-11.93,100
689493,8.80,60.36,91371.40,452.00,0.00,0.06,1.55,-9.80,0.29,-0.10,-0.06,37.73,25.47,-10.91,100
690016,8.80,60.36,91369.73,444.00,0.00,0.05,1.59,-9.77,0.35,-0.07,-0.09,37.90,24.59,-9.37,100
690537,8.80,60.36,91371.89,444.00,0.00,0.09,1.59,-9.77,0.26,-0.04,-0.09,37.55,24.23,-11.42,100
691061,8.79,60.30,91369.06,439.00,0.00,0.08,1.58,-9.76,0.29,-0.13,-0.12,38.08,24.06,-9.54,100
691581,8.79,60.30,91371.78,439.00,0.00,0.10,1.58,-9.80,0.23,-0.10,-0.06,37.55,24.94,-10.06,100
692109,8.79,60.30,91371.73,444.00,0.00,0.04,1.58,-9.75,0.29,-0.07,-0.03,38.26,25.29,-11.08,100
692631,8.79,60.30,91370.73,444.00,0.00,0.08,1.59,-9.74,0.29,-0.13,-0.03,37.02,24.06,-9.54,100
693153,8.79,60.30,91371.40,444.00,0.00,0.06,1.59,-9.77,0.32,-0.10,-0.06,38.08,25.82,-9.54,100
