tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
1378823,4.07,83.59,91638.44,441.00,74.00,0.27,-0.11,-9.91,-16.84,-6.31,-1.83,55.53,-5.48,-8.69,62
1379343,4.07,83.59,91636.62,441.00,74.00,0.32,-0.09,-10.00,-16.71,-6.31,-1.86,55.36,-4.60,-10.57,62
1379866,4.08,83.56,91637.09,436.00,74.00,0.30,-0.08,-9.93,-16.78,-6.28,-1.92,56.06,-5.66,-8.52,62
1380393,4.08,83.56,91635.94,436.00,74.00,0.31,-0.09,-9.95,-16.81,-6.31,-1.92,55.53,-5.48,-9.37,62
1380917,4.08,83.56,91635.78,436.00,73.00,0.32,-0.09,-9.97,-16.75,-6.31,-1.92,55.71,-5.31,-10.23,62
1381439,4.08,83.56,91636.12,436.00,73.00,0.29,-0.10,-9.96,-16.78,-6.28,-1.89,55.18,-4.42,-9.37,62
1381961,4.08,83.56,91639.43,436.00,73.00,0.28,-0.08,-9.94,-16.81,-6.37,-1.83,55.00,-5.66,-10.23,62
1382484,4.08,83.53,91635.45,466.00,73.00,0.28,-0.08,-9.95,-16.78,-6.28,-1.83,55.36,-4.95,-8.18,62
1383010,4.08,83.53,91638.27,466.00,73.00,0.29,-0.11,-9.95,-16.78,-6.31,-1.86,55.36,-4.60,-8.52,62
1383534,4.08,83.53,91639.44,464.00,73.00,0.29,-0.08,-9.94,-16.87,-6.31,-1.86,56.59,-5.13,-8.69,62
1384056,4.08,83.53,91638.78,464.00,72.00,0.31,-0.11,-9.92,-16.84,-6.28,-1.86,54.83,-4.78,-9.71,62
1384580,4.09,83.50,91636.41,436.00,72.00,0.33,-0.09,-9.94,-16.84,-6.28,-1.92,55.71,-4.95,-10.23,62
1385102,4.09,83.50,91635.63,436.00,73.00,0.32,-0.07,-9.93,-16.81,-6.31,-1.89,54.65,-7.08,-9.54,62
1385629,4.09,83.50,91637.63,436.00,72.00,0.33,-0.10,-10.01,-16.78,-6.28,-1.86,55.36,-4.25,-8.86,62
1386151,4.09,83.50,91637.92,436.00,72.00,0.31,-0.09,-9.98,-16.75,-6.25,-1.86,54.65,-4.60,-8.52,62
1386673,4.09,83.50,91635.95,436.00,72.00,0.29,-0.09,-9.96,-16.90,-6.28,-1.80,56.41,-4.60,-8.52,62
1387196,4.10,83.50,91636.11,428.00,72.00,0.30,-0.07,-9.94,-16.78,-6.28,-1.95,55.53,-4.78,-8.69,62
1387720,4.10,83.50,91638.42,428.00,72.00,0.31,-0.10,-9.97,-16.75,-6.31,-1.89,53.95,-3.54,-7.84,62
1388242,4.10,83.50,91635.95,428.00,72.00,0.31,-0.09,-9.99,-16.78,-6.31,-1.86,54.65,-4.25,-8.18,62
1388769,4.10,83.50,91639.60,428.00,71.00,0.31,-0.10,-9.93,-16.87,-6.25,-1.89,55.71,-4.95,-7.16,62
1389293,4.11,83.48,91636.61,441.00,71.00,0.29,-0.08,-9.98,-16.78,-6.34,-1.89,56.41,-4.95,-8.52,62
1389815,4.11,83.48,91636.61,441.00,71.00,0.32,-0.09,-9.96,-16.90,-6.31,-1.89,55.00,-5.31,-7.50,62
1390338,4.11,83.48,91640.41,441.00,71.00,0.31,-0.10,-9.97,-16.81,-6.31,-1.80,54.12,-4.42,-9.71,62
1390858,4.11,83.48,91636.97,441.00,71.00,0.31,-0.10,-9.92,-16.78,-6.31,-1.83,55.71,-5.31,-9.54,61
1391385,4.11,83.48,91642.09,441.00,71.00,0.30,-0.09,-9.96,-16.81,-6.31,-1.89,55.36,-5.31,-9.37,61
1391908,4.13,83.45,91642.08,436.00,71.00,0.33,-0.10,-9.98,-16.81,-6.34,-1.83,56.06,-6.01,-9.20,61
1392430,4.13,83.45,91636.13,436.00,71.00,0.30,-0.07,-9.94,-16.78,-6.28,-1.89,56.24,-5.48,-8.35,61
1392952,4.13,83.45,91637.64,451.00,71.00,0.30,-0.07,-9.98,-16.78,-6.28,-1.98,54.65,-4.60,-9.20,61
1393473,4.13,83.45,91639.91,451.00,70.00,0.33,-0.08,-9.96,-16.84,-6.31,-1.92,56.41,-3.89,-9.54,61
1394002,4.14,83.43,91638.09,464.00,71.00,0.31,-0.11,-9.97,-16.78,-6.25,-1.89,55.53,-4.42,-8.01,61
1394524,4.14,83.43,91636.63,464.00,70.00,0.30,-0.10,-9.99,-16.84,-6.31,-1.86,55.18,-7.25,-9.03,61
1395048,4.14,83.43,91636.81,443.00,70.00,0.31,-0.10,-9.93,-16.78,-6.22,-1.86,55.36,-3.89,-8.86,61
1395568,4.14,83.43,91637.10,443.00,70.00,0.30,-0.08,-9.91,-16.87,-6.31,-1.92,55.53,-5.84,-8.69,61
1396092,4.14,83.43,91638.42,443.00,70.00,0.28,-0.11,-9.95,-16.81,-6.31,-1.86,54.83,-5.13,-9.03,61
1396638,4.15,83.41,91637.30,443.00,70.00,0.29,-0.09,-9.98,-16.84,-6.34,-1.89,55.53,-3.71,-9.71,61
1397164,4.15,83.41,91635.46,443.00,70.00,0.30,-0.09,-9.98,-16.78,-6.34,-1.86,54.83,-5.13,-8.69,61
1397684,4.15,83.41,91636.80,447.00,70.00,0.29,-0.09,-9.92,-16.78,-6.25,-1.98,55.89,-5.48,-9.71,61
1398208,4.15,83.41,91642.09,447.00,70.00,0.32,-0.11,-9.95,-16.81,-6.25,-1.86,56.06,-5.66,-9.54,61
1398728,4.15,83.37,91641.09,441.00,70.00,0.31,-0.08,-9.96,-16.81,-6.22,-1.89,56.24,-4.07,-8.69,61
1399256,4.15,83.37,91639.75,441.00,70.00,0.28,-0.11,-9.98,-16.87,-6.31,-1.89,54.83,-4.78,-8.69,61
1399778,4.15,83.37,91636.63,441.00,70.00,0.31,-0.11,-9.98,-16.81,-6.31,-1.80,55.36,-4.95,-9.89,61
1400301,4.15,83.37,91634.81,441.00,70.00,0.31,-0.11,-9.92,-16.87,-6.34,-1.86,55.71,-4.95,-7.16,61
1400823,4.15,83.37,91637.95,441.00,69.00,0.31,-0.09,-9.96,-16.81,-6.28,-1.95,55.71,-4.60,-8.86,61
1401345,4.16,83.32,91635.47,443.00,70.00,0.28,-0.10,-9.92,-16.87,-6.28,-1.86,55.18,-4.42,-8.69,61
1401867,4.16,83.32,91638.11,443.00,70.00,0.29,-0.10,-9.93,-16.75,-6.28,-1.83,55.00,-3.54,-8.52,61
1402394,4.16,83.32,91637.80,460.00,69.00,0.32,-0.08,-9.95,-16.87,-6.31,-1.86,55.36,-5.66,-9.89,61
1402917,4.16,83.32,91639.11,460.00,69.00,0.28,-0.07,-9.96,-16.84,-6.25,-1.92,56.06,-4.95,-9.20,61
1403438,4.17,83.30,91640.44,443.00,69.00,0.32,-0.11,-9.97,-16.78,-6.34,-1.86,55.18,-4.42,-8.69,61
1403961,4.17,83.30,91639.45,443.00,69.00,0.34,-0.09,-9.91,-16.84,-6.25,-1.80,53.42,-4.42,-9.37,61
1404485,4.17,83.30,91640.92,443.00,69.00,0.32,-0.10,-9.92,-16.78,-6.34,-1.86,55.71,-5.66,-9.20,61
1405013,4.17,83.30,91635.97,443.00,69.00,0.32,-0.10,-9.94,-16.78,-6.31,-1.89,54.83,-5.13,-9.37,61
1405535,4.17,83.30,91638.13,443.00,69.00,0.30,-0.09,-9.97,-16.81,-6.28,-1.89,55.18,-6.54,-10.40,61
1406057,4.18,83.27,91641.09,443.00,69.00,0.29,-0.10,-9.93,-16.87,-6.34,-1.80,54.48,-4.78,-8.35,61
1406579,4.18,83.27,91643.23,443.00,69.00,0.32,-0.08,-9.94,-16.84,-6.34,-1.89,54.83,-5.84,-9.37,61
1407102,4.18,83.27,91637.30,443.00,69.00,0.30,-0.11,-9.96,-16.78,-6.25,-1.86,57.47,-5.31,-8.52,61
1407629,4.18,83.27,91639.28,443.00,69.00,0.31,-0.10,-9.94,-16.81,-6.31,-1.89,55.36,-5.31,-9.54,61
1408151,4.19,83.31,91640.44,443.00,69.00,0.29,-0.08,-9.98,-16.81,-6.31,-1.92,55.00,-5.31,-9.20,62
1408674,4.19,83.31,91638.61,443.00,69.00,0.32,-0.11,-9.93,-16.84,-6.25,-1.92,55.36,-6.37,-8.86,62
1409196,4.19,83.31,91639.63,436.00,69.00,0.32,-0.09,-9.89,-16.87,-6.31,-1.92,55.53,-5.13,-9.03,62
1409721,4.19,83.31,91639.09,436.00,69.00,0.31,-0.11,-9.94,-16.81,-6.28,-1.92,56.24,-4.42,-9.37,61
1410248,4.19,83.31,91638.27,436.00,69.00,0.33,-0.10,-9.97,-16.87,-6.34,-1.92,56.41,-4.95,-8.86,62
1410770,4.19,83.31,91638.77,428.00,69.00,0.30,-0.10,-9.95,-16.84,-6.31,-1.89,54.65,-5.31,-8.18,62
1411292,4.19,83.31,91639.30,428.00,69.00,0.31,-0.11,-9.97,-16.84,-6.28,-1.89,55.89,-5.48,-8.35,62
1411814,4.19,83.31,91638.61,436.00,69.00,0.29,-0.10,-9.94,-16.75,-6.31,-1.80,56.59,-4.42,-8.69,62
1412335,4.19,83.31,91641.25,436.00,69.00,0.31,-0.07,-9.97,-16.81,-6.31,-1.92,55.18,-4.78,-10.06,62
1412861,4.20,83.34,91640.43,447.00,69.00,0.31,-0.09,-9.93,-16.84,-6.28,-1.95,55.89,-4.07,-9.37,62
1413385,4.20,83.34,91637.78,447.00,69.00,0.30,-0.11,-9.98,-16.84,-6.28,-1.86,54.12,-4.78,-9.03,62
1413905,4.20,83.34,91638.94,466.00,68.00,0.32,-0.08,-9.96,-16.81,-6.31,-1.92,54.48,-4.78,-10.74,62
1414429,4.20,83.34,91638.94,466.00,69.00,0.32,-0.10,-9.98,-16.87,-6.31,-1.77,54.12,-6.19,-10.06,62
1414950,4.20,83.34,91637.78,466.00,68.00,0.30,-0.10,-9.95,-16.84,-6.25,-1.86,55.89,-4.42,-9.37,62
1415478,4.20,83.31,91638.59,443.00,68.00,0.30,-0.08,-9.97,-16.78,-6.28,-1.92,54.30,-5.31,-8.86,62
1416000,4.20,83.31,91638.31,443.00,68.00,0.30,-0.10,-9.91,-16.81,-6.25,-1.86,55.36,-4.25,-9.54,62
1416523,4.20,83.31,91641.42,443.00,68.00,0.32,-0.08,-9.98,-16.84,-6.34,-1.92,56.06,-4.60,-8.18,62
1417045,4.20,83.31,91639.77,443.00,68.00,0.33,-0.10,-9.93,-16.84,-6.28,-1.80,55.36,-5.31,-9.54,62
1417567,4.20,83.31,91639.78,451.00,68.00,0.30,-0.10,-9.98,-16.87,-6.31,-1.89,54.83,-4.42,-9.71,62
1418089,4.20,83.31,91639.78,451.00,68.00,0.29,-0.09,-9.99,-16.90,-6.31,-1.89,53.95,-4.95,-9.20,62
1418629,4.20,83.31,91637.30,451.00,68.00,0.30,-0.09,-9.94,-16.81,-6.25,-1.95,54.12,-4.42,-9.37,62
1419154,4.20,83.31,91639.78,451.00,68.00,0.29,-0.09,-9.98,-16.84,-6.28,-1.86,55.53,-4.42,-9.71,62
1419678,4.20,83.31,91638.79,451.00,68.00,0.31,-0.09,-9.97,-16.81,-6.31,-1.89,55.00,-4.60,-9.20,62
1420199,4.21,83.31,91639.11,460.00,68.00,0.30,-0.09,-9.98,-16.90,-6.28,-1.86,55.00,-4.95,-9.89,62
1420722,4.21,83.31,91637.13,460.00,68.00,0.32,-0.10,-10.01,-16.78,-6.31,-1.80,55.18,-5.84,-10.74,61
1421249,4.21,83.31,91639.77,460.00,68.00,0.33,-0.10,-9.92,-16.84,-6.25,-1.89,55.53,-5.48,-9.03,61
1421771,4.21,83.31,91640.28,460.00,68.00,0.30,-0.09,-9.95,-16.81,-6.31,-1.83,56.77,-4.60,-9.89,61
1422291,4.22,83.26,91638.95,466.00,68.00,0.28,-0.11,-9.97,-16.87,-6.25,-1.86,54.48,-5.13,-7.67,61
1422816,4.22,83.26,91641.58,466.00,68.00,0.28,-0.10,-9.96,-16.81,-6.37,-1.83,56.41,-6.01,-9.54,61
1423336,4.22,83.26,91639.45,487.00,68.00,0.30,-0.08,-9.96,-16.87,-6.28,-1.83,55.89,-6.19,-9.71,61
1423860,4.22,83.26,91640.94,487.00,68.00,0.30,-0.08,-9.94,-16.84,-6.34,-1.83,55.18,-5.13,-10.06,61
1424384,4.22,83.26,91640.28,487.00,68.00,0.29,-0.09,-9.95,-16.81,-6.25,-1.89,55.18,-5.13,-8.35,61
1424905,4.22,83.24,91641.44,460.00,68.00,0.33,-0.09,-9.91,-16.84,-6.28,-1.86,55.71,-3.54,-9.54,61
1425429,4.22,83.24,91639.45,460.00,68.00,0.31,-0.08,-9.96,-16.81,-6.34,-1.83,56.06,-4.95,-8.86,61
1425949,4.22,83.24,91641.12,460.00,68.00,0.30,-0.10,-9.95,-16.87,-6.34,-1.86,55.89,-5.13,-10.40,61
1426477,4.22,83.24,91639.97,460.00,68.00,0.32,-0.07,-9.97,-16.84,-6.22,-1.95,56.06,-5.66,-9.20,61
1427000,4.23,83.21,91639.78,457.00,68.00,0.34,-0.07,-9.98,-16.81,-6.25,-1.86,55.53,-6.54,-10.06,61
1427521,4.23,83.21,91638.14,457.00,68.00,0.31,-0.09,-9.92,-16.84,-6.28,-1.89,55.18,-5.84,-9.71,61
1428042,4.23,83.21,91640.94,457.00,68.00,0.31,-0.10,-9.97,-16.87,-6.31,-1.92,54.83,-4.78,-9.71,61
1428564,4.23,83.21,91640.77,457.00,68.00,0.30,-0.09,-9.97,-16.81,-6.25,-1.92,55.36,-5.66,-9.20,61
1429092,4.23,83.21,91638.28,457.00,68.00,0.30,-0.08,-10.01,-16.84,-6.34,-1.86,54.65,-5.31,-8.52,61
1429615,4.24,83.15,91638.13,457.00,68.00,0.32,-0.10,-9.96,-16.87,-6.34,-1.92,54.65,-4.95,-9.89,61
1430138,4.24,83.15,91642.61,457.00,68.00,0.30,-0.11,-10.00,-16.84,-6.34,-1.89,56.77,-4.95,-9.54,61
1430659,4.24,83.15,91641.93,457.00,68.00,0.32,-0.11,-9.93,-16.81,-6.28,-1.92,56.77,-6.01,-8.18,61
1431182,4.24,83.15,91640.11,457.00,68.00,0.29,-0.07,-9.92,-16.81,-6.31,-1.92,55.36,-4.95,-8.52,61
1431708,4.24,83.11,91639.45,457.00,68.00,0.29,-0.10,-9.98,-16.84,-6.28,-1.86,55.00,-5.31,-9.89,61
1432230,4.24,83.11,91639.11,457.00,68.00,0.31,-0.10,-9.95,-16.78,-6.31,-1.86,55.18,-5.48,-9.37,61
1432752,4.24,83.11,91642.74,444.00,68.00,0.30,-0.09,-9.95,-16.87,-6.34,-1.86,56.41,-3.54,-8.18,61
1433274,4.24,83.11,91638.79,444.00,68.00,0.29,-0.11,-9.96,-16.78,-6.22,-1.83,56.06,-6.01,-8.86,61
1433797,4.24,83.11,91642.43,444.00,68.00,0.34,-0.10,-9.94,-16.78,-6.28,-1.86,55.00,-4.95,-8.52,61
1434326,4.25,83.00,91639.93,452.00,68.00,0.29,-0.06,-9.96,-16.84,-6.28,-1.86,56.94,-3.71,-9.71,61
1434850,4.25,83.00,91641.43,452.00,68.00,0.27,-0.09,-9.97,-16.84,-6.31,-1.92,56.06,-4.60,-8.18,61
1435372,4.25,83.00,91640.59,452.00,68.00,0.29,-0.10,-9.91,-16.84,-6.34,-1.86,53.24,-5.31,-9.54,61
1435895,4.25,83.00,91637.63,452.00,68.00,0.31,-0.08,-9.91,-16.81,-6.25,-1.89,55.36,-4.25,-8.52,61
1436415,4.25,82.98,91639.29,452.00,68.00,0.32,-0.07,-9.97,-16.87,-6.31,-1.86,54.83,-5.13,-8.69,61
1436938,4.25,82.98,91639.30,452.00,68.00,0.34,-0.09,-9.95,-16.84,-6.28,-1.89,54.83,-5.13,-9.71,61
1437464,4.25,82.98,91641.75,448.00,68.00,0.30,-0.11,-9.92,-16.87,-6.34,-1.95,54.83,-4.07,-9.37,61
1437986,4.25,82.98,91637.97,448.00,68.00,0.29,-0.11,-9.96,-16.87,-6.31,-1.89,55.71,-3.89,-8.52,61
1438508,4.25,82.98,91637.80,448.00,68.00,0.30,-0.09,-9.97,-16.81,-6.31,-1.86,55.71,-3.89,-9.54,61
1439030,4.26,82.87,91634.67,452.00,68.00,0.30,-0.09,-9.91,-16.81,-6.31,-1.83,56.06,-4.95,-9.20,61
1439553,4.26,82.87,91640.43,452.00,68.00,0.31,-0.09,-9.95,-16.87,-6.28,-1.89,54.83,-4.78,-9.37,61
1440096,4.26,82.87,91637.65,448.00,68.00,0.30,-0.09,-9.95,-16.87,-6.28,-1.86,55.53,-4.78,-9.03,61
1440623,4.26,82.87,91640.13,448.00,68.00,0.32,-0.07,-9.96,-16.84,-6.31,-1.86,55.18,-7.25,-10.06,61
1441145,4.28,82.82,91640.13,448.00,68.00,0.29,-0.07,-9.94,-16.84,-6.31,-1.92,53.77,-5.13,-8.69,61
1441668,4.28,82.82,91641.77,448.00,68.00,0.31,-0.11,-9.93,-16.81,-6.31,-1.83,55.36,-7.08,-8.18,61
1442190,4.28,82.82,91639.45,435.00,68.00,0.34,-0.12,-9.97,-16.84,-6.25,-1.83,55.00,-6.01,-8.18,61
1442716,4.28,82.82,91637.48,435.00,68.00,0.29,-0.06,-9.94,-16.84,-6.31,-1.86,54.65,-5.31,-9.54,61
1443237,4.28,82.82,91639.47,435.00,68.00,0.32,-0.10,-9.95,-16.81,-6.25,-1.89,55.00,-6.01,-7.84,61
1443760,4.29,82.72,91637.65,480.00,68.00,0.31,-0.11,-9.96,-16.81,-6.25,-1.80,56.06,-5.31,-8.18,61
1444280,4.29,82.72,91638.95,480.00,67.00,0.34,-0.10,-9.94,-16.81,-6.25,-1.89,54.83,-5.13,-8.35,61
1444804,4.29,82.72,91640.92,448.00,67.00,0.32,-0.10,-9.95,-16.90,-6.31,-1.86,55.89,-5.48,-9.03,61
1445331,4.29,82.72,91640.28,448.00,68.00,0.31,-0.08,-9.95,-16.87,-6.28,-1.89,56.06,-5.31,-8.52,61
1445854,4.26,82.56,91641.11,435.00,68.00,0.30,-0.07,-9.96,-16.87,-6.34,-1.92,54.65,-4.25,-10.57,61
1446376,4.26,82.56,91639.42,435.00,68.00,0.30,-0.10,-9.93,-16.81,-6.25,-1.86,54.83,-5.48,-9.37,61
1446898,4.26,82.56,91640.28,435.00,68.00,0.32,-0.11,-9.92,-16.87,-6.28,-1.80,55.89,-4.42,-9.71,61
1447421,4.26,82.56,91641.93,435.00,67.00,0.31,-0.10,-9.94,-16.84,-6.28,-1.86,54.30,-4.95,-8.86,61
1447947,4.26,82.56,91641.76,435.00,68.00,0.37,-0.09,-9.98,-16.81,-6.31,-1.86,56.41,-5.31,-9.89,61
1448471,4.24,82.43,91636.98,433.00,67.00,0.31,-0.09,-9.94,-16.84,-6.22,-1.86,55.53,-5.13,-6.99,61
1448991,4.24,82.43,91641.92,433.00,67.00,0.30,-0.11,-9.93,-16.87,-6.34,-1.83,55.53,-4.42,-7.33,61
1449515,4.24,82.43,91640.44,427.00,67.00,0.33,-0.09,-9.96,-16.84,-6.28,-1.86,53.95,-5.31,-9.20,61
1450037,4.24,82.43,91639.28,427.00,67.00,0.30,-0.06,-9.90,-16.90,-6.28,-1.95,55.36,-5.31,-9.20,61
1450566,4.24,82.35,91642.25,427.00,67.00,0.29,-0.10,-9.95,-16.87,-6.28,-1.89,54.83,-5.84,-9.71,61
1451091,4.24,82.35,91640.77,427.00,67.00,0.29,-0.08,-9.94,-16.81,-6.31,-1.83,55.18,-4.42,-9.03,61
1451613,4.24,82.35,91643.72,427.00,67.00,0.30,-0.10,-9.90,-16.78,-6.25,-1.92,55.18,-4.42,-9.71,61
1452136,4.24,82.35,91640.95,427.00,67.00,0.31,-0.09,-9.96,-16.81,-6.28,-1.89,55.00,-4.60,-9.54,61
1452659,4.24,82.35,91642.27,427.00,67.00,0.30,-0.08,-9.98,-16.81,-6.31,-1.89,54.83,-5.13,-8.35,61
1453181,4.23,82.19,91638.94,452.00,67.00,0.32,-0.09,-9.93,-16.84,-6.25,-1.86,55.00,-4.60,-8.18,61
1453707,4.23,82.19,91641.27,452.00,67.00,0.29,-0.08,-9.95,-16.84,-6.34,-1.89,55.36,-4.95,-8.18,61
1454231,4.23,82.19,91638.30,435.00,67.00,0.28,-0.11,-9.96,-16.87,-6.28,-1.86,55.89,-4.78,-8.69,61
1454753,4.23,82.19,91643.08,435.00,67.00,0.32,-0.08,-9.92,-16.84,-6.31,-1.86,55.18,-4.42,-10.06,61
1455277,4.22,82.09,91642.75,427.00,67.00,0.30,-0.11,-9.94,-16.81,-6.31,-1.92,54.65,-5.66,-8.52,61
1455799,4.22,82.09,91641.44,427.00,67.00,0.33,-0.10,-9.94,-16.81,-6.28,-1.92,55.00,-3.89,-9.54,61
1456325,4.22,82.09,91640.91,422.00,67.00,0.32,-0.08,-9.94,-16.87,-6.34,-1.89,55.36,-5.31,-8.52,61
1456847,4.22,82.09,91642.73,422.00,67.00,0.30,-0.08,-9.92,-16.87,-6.34,-1.83,55.89,-4.78,-9.71,61
1457369,4.22,82.09,91644.07,422.00,67.00,0.31,-0.10,-9.96,-16.81,-6.34,-1.86,56.41,-5.66,-9.20,61
1457891,4.22,82.06,91639.61,422.00,67.00,0.30,-0.08,-9.96,-16.81,-6.28,-1.83,54.65,-4.25,-9.20,61
1458414,4.22,82.06,91639.44,422.00,67.00,0.30,-0.12,-9.97,-16.84,-6.25,-1.86,55.00,-4.25,-9.54,61
1458941,4.22,82.06,91640.28,422.00,67.00,0.29,-0.08,-9.96,-16.90,-6.28,-1.89,55.53,-7.25,-10.40,61
1459463,4.22,82.06,91644.22,422.00,67.00,0.33,-0.07,-9.93,-16.81,-6.31,-1.86,56.06,-5.66,-9.54,61
1459987,4.22,82.06,91641.75,422.00,67.00,0.33,-0.07,-9.93,-16.81,-6.31,-1.86,56.06,-5.66,-9.54,61
1460509,4.21,82.04,91641.75,418.00,67.00,0.32,-0.10,-9.94,-16.87,-6.31,-1.86,55.53,-4.78,-9.03,61
1461033,4.21,82.04,91639.11,422.00,67.00,0.32,-0.10,-9.91,-16.84,-6.28,-1.80,55.53,-5.13,-10.40,61
1461576,4.21,82.04,91639.59,422.00,67.00,0.30,-0.11,-9.95,-16.84,-6.31,-1.86,53.59,-5.31,-8.52,61
1462102,4.21,82.04,91642.91,422.00,66.00,0.32,-0.10,-9.97,-16.81,-6.34,-1.86,55.36,-5.66,-9.20,61
1462622,4.22,82.04,91639.61,400.00,66.00,0.29,-0.09,-9.91,-16.81,-6.31,-1.83,56.24,-4.78,-9.71,61
1463145,4.22,82.04,91641.91,400.00,66.00,0.29,-0.10,-9.91,-16.84,-6.28,-1.89,55.18,-4.42,-9.37,61
1463666,4.22,82.04,91642.42,422.00,66.00,0.30,-0.09,-10.02,-16.87,-6.34,-1.77,54.65,-4.60,-9.20,61
1464194,4.22,82.04,91644.06,422.00,66.00,0.28,-0.06,-9.93,-16.81,-6.37,-1.80,55.00,-4.25,-8.18,61
1464715,4.22,82.04,91640.77,422.00,66.00,0.28,-0.06,-9.93,-16.81,-6.37,-1.80,55.00,-4.25,-8.18,61
1465239,4.22,82.06,91639.94,422.00,66.00,0.27,-0.09,-9.92,-16.81,-6.25,-1.83,55.53,-5.13,-8.01,61
1465761,4.22,82.06,91642.09,422.00,66.00,0.29,-0.07,-9.96,-16.87,-6.34,-1.83,54.12,-4.78,-9.03,61
1466283,4.22,82.06,91641.61,422.00,66.00,0.29,-0.09,-9.96,-16.87,-6.25,-1.86,56.06,-3.89,-9.20,61
1466810,4.22,82.06,91643.39,422.00,66.00,0.29,-0.10,-9.91,-16.87,-6.28,-1.95,55.71,-4.60,-8.86,61
1467331,4.23,82.09,91642.08,422.00,66.00,0.30,-0.13,-9.95,-16.78,-6.28,-1.92,55.18,-5.13,-8.01,61
1467854,4.23,82.09,91641.78,422.00,66.00,0.29,-0.06,-9.93,-16.78,-6.28,-1.86,56.06,-4.95,-9.20,61
1468374,4.23,82.09,91640.25,422.00,66.00,0.34,-0.10,-9.92,-16.84,-6.25,-1.89,54.65,-4.60,-8.18,61
1468897,4.23,82.09,91641.59,422.00,66.00,0.33,-0.06,-9.96,-16.90,-6.28,-1.80,55.71,-5.31,-8.86,61
1469419,4.23,82.09,91640.44,422.00,66.00,0.33,-0.06,-9.96,-16.90,-6.28,-1.80,55.71,-5.31,-8.86,61
1469947,4.23,82.12,91644.07,413.00,66.00,0.31,-0.08,-9.92,-16.90,-6.28,-1.86,54.65,-5.31,-8.18,61
1470471,4.23,82.12,91640.09,422.00,66.00,0.33,-0.10,-9.98,-16.93,-6.28,-1.80,54.65,-6.72,-7.50,61
1470993,4.23,82.12,91645.08,422.00,66.00,0.31,-0.11,-9.99,-16.81,-6.37,-1.83,54.83,-5.84,-8.35,61
1471515,4.23,82.12,91643.25,422.00,66.00,0.32,-0.09,-9.93,-16.84,-6.25,-1.83,56.06,-5.31,-8.52,61
1472038,4.23,82.17,91641.58,415.00,65.00,0.28,-0.11,-9.94,-16.84,-6.28,-1.92,55.36,-4.95,-9.89,61
1472565,4.23,82.17,91641.91,415.00,64.00,0.30,-0.07,-9.98,-16.87,-6.34,-1.86,56.06,-6.72,-9.89,61
1473085,4.23,82.17,91640.44,448.00,64.00,0.29,-0.12,-9.98,-16.90,-6.31,-1.86,55.53,-4.07,-8.01,61
1473608,4.23,82.17,91640.61,448.00,64.00,0.31,-0.08,-9.91,-16.90,-6.28,-1.89,55.53,-6.19,-9.03,61
1474129,4.23,82.17,91640.61,448.00,65.00,0.31,-0.08,-9.91,-16.90,-6.28,-1.89,55.53,-6.19,-9.03,61
1474652,4.23,82.17,91640.10,415.00,64.00,0.28,-0.05,-9.93,-16.81,-6.22,-1.86,55.00,-4.60,-7.84,61
1475180,4.23,82.17,91638.96,415.00,64.00,0.32,-0.10,-9.96,-16.81,-6.28,-1.89,55.53,-5.13,-10.06,61
1475702,4.23,82.17,91639.11,415.00,65.00,0.31,-0.11,-9.92,-16.81,-6.34,-1.89,55.71,-5.66,-8.18,61
1476224,4.23,82.17,91640.44,415.00,65.00,0.33,-0.10,-9.96,-16.84,-6.25,-1.83,54.83,-3.71,-9.37,61
1476746,4.23,82.19,91639.95,418.00,65.00,0.29,-0.10,-9.95,-16.81,-6.28,-1.83,56.06,-4.60,-9.20,61
1477268,4.23,82.19,91639.61,418.00,65.00,0.28,-0.08,-9.93,-16.87,-6.28,-1.83,55.00,-6.01,-9.54,61
1477794,4.23,82.19,91642.10,422.00,65.00,0.30,-0.12,-9.97,-16.81,-6.34,-1.89,54.12,-5.48,-9.71,61
1478317,4.23,82.19,91639.28,422.00,65.00,0.31,-0.11,-9.92,-16.84,-6.37,-1.89,55.53,-6.19,-9.71,61
1478838,4.23,82.19,91640.59,422.00,65.00,0.30,-0.07,-9.92,-16.78,-6.22,-1.80,54.83,-5.13,-9.03,61
1479361,4.21,82.21,91639.79,422.00,65.00,0.31,-0.10,-9.98,-16.87,-6.31,-1.92,57.12,-4.95,-8.52,61
1479881,4.21,82.21,91640.76,418.00,65.00,0.33,-0.09,-9.99,-16.81,-6.25,-1.95,55.71,-4.60,-9.20,61
1480408,4.21,82.21,91640.60,418.00,65.00,0.30,-0.12,-10.00,-16.87,-6.28,-1.89,56.77,-4.60,-9.20,61
1480931,4.21,82.21,91641.59,418.00,65.00,0.30,-0.09,-9.97,-16.84,-6.25,-1.89,55.18,-5.48,-8.69,61
1481453,4.20,82.25,91640.27,413.00,65.00,0.30,-0.08,-9.90,-16.87,-6.25,-1.92,55.89,-4.78,-8.69,61
1481975,4.20,82.25,91642.09,413.00,65.00,0.34,-0.09,-9.95,-16.81,-6.31,-1.86,54.83,-4.78,-7.67,61
